time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,object2.x,object2.y,object2.z,object3.x,object3.y,object3.z,
638520715626318243,234493,-26.50128,-5.447274,15.30111,-26.42963,25.22312,15.30111,15.02757,-15.36341,15.30111,
638520715626427580,234504,-26.44674,-5.436064,15.26962,-26.37524,25.17121,15.26962,14.99665,-15.3318,15.26962,
638520715626537522,234515,-26.38803,-5.423998,15.23573,-26.3167,25.11534,15.23573,14.96336,-15.29776,15.23573,
638520715626647510,234526,-26.32945,-5.411955,15.2019,-26.25827,25.05958,15.2019,14.93014,-15.2638,15.2019,
638520715626757519,234537,-26.27438,-5.400637,15.17011,-26.20335,25.00717,15.17011,14.89891,-15.23188,15.17011,
638520715626877506,234548,-26.21535,-5.388504,15.13603,-26.14449,24.95099,15.13603,14.86544,-15.19766,15.13603,
638520715626987515,234559,-26.15655,-5.376416,15.10207,-26.08584,24.89502,15.10207,14.83209,-15.16357,15.10207,
638520715627097512,234571,-26.09951,-5.364692,15.06914,-26.02895,24.84073,15.06914,14.79975,-15.1305,15.06914,
638520715627207510,234582,-26.0395,-5.352357,15.0345,-25.96911,24.78362,15.0345,14.76572,-15.09571,15.0345,
638520715627317506,234593,-25.9841,-5.340969,15.00251,-25.91385,24.73089,15.00251,14.73431,-15.06359,15.00251,
638520715627429689,234604,-25.92685,-5.329203,14.96946,-25.85676,24.6764,14.96946,14.70184,-15.03041,14.96946,
638520715627539487,234615,-25.86815,-5.317138,14.93557,-25.79822,24.62054,14.93557,14.66856,-14.99638,14.93557,
638520715627649477,234626,-25.81098,-5.305387,14.90256,-25.74121,24.56612,14.90256,14.63614,-14.96324,14.90256,
638520715627759496,234637,-25.75511,-5.293902,14.8703,-25.68549,24.51295,14.8703,14.60446,-14.93085,14.8703,
638520715627869494,234648,-25.69655,-5.281865,14.83649,-25.62708,24.45721,14.83649,14.57125,-14.8969,14.83649,
638520715627979481,234659,-25.63751,-5.26973,14.8024,-25.56821,24.40102,14.8024,9.035826,29.54222,20,
638520715628099489,234671,-25.58058,-5.258028,14.76953,-25.51143,24.34684,14.76953,9.020975,29.49367,19.96713,
638520715628209478,234682,-25.52262,-5.246115,14.73607,-25.45363,24.29167,14.73607,9.005857,29.44424,19.93367,
638520715628319477,234693,-25.46448,-5.234164,14.7025,-25.39565,24.23634,14.7025,8.99069,29.39466,19.9001,
638520715628430161,234704,-25.40489,-5.221914,14.66809,-25.33621,24.17961,14.66809,8.975144,29.34383,19.86569,
638520715628539964,234715,-25.3483,-5.210282,14.63542,-25.27977,24.12575,14.63542,8.960382,29.29557,19.83301,
638520715628649957,234726,-25.29068,-5.198439,14.60215,-25.22231,24.07091,14.60215,8.945353,29.24643,19.79975,
638520715628759968,234737,-25.2353,-5.187057,14.57018,-25.16709,24.01821,14.57018,8.930908,29.1992,19.76778,
638520715628869964,234748,-25.17674,-5.175018,14.53636,-25.10868,23.96247,14.53636,8.91563,29.14925,19.73396,
