time(100ns),time_stamp(ms),frame,gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,forward.x,forward.y,forward.z
638203559996641896,541493,43437,0.0,0.0,0.0,0.0,0.0,0.0,-0.2037348,0.7303649,0.6519657
638203559996721892,541501,43437,0.0,0.0,0.0,0.0,0.0,0.0,-0.2037348,0.7303649,0.6519657
638203559996811895,541510,43438,0.0,0.0,0.0,0.0,0.0,0.0,-0.2015514,0.734047,0.6484999
638203559996891894,541518,43439,0.0,0.0,0.0,0.0,0.0,0.0,-0.199477,0.737722,0.6449613
638203559996971888,541526,43439,0.0,0.0,0.0,0.0,0.0,0.0,-0.199477,0.737722,0.6449613
638203559997061928,541535,43440,0.01535034,0.01771545,0.9997101,-0.003875732,-0.37854,0.9255676,-0.1970765,0.7415439,0.641306
638203559997141930,541543,43441,0.01576233,0.06616211,0.9976807,0.0,0.0,0.0,-0.1942772,0.7452282,0.6378803
638203559997231928,541552,43442,0.01077271,0.02575684,0.9996033,0.0,0.0,0.0,-0.191156,0.7489397,0.6344673
638203559997311929,541560,43443,0.0224762,0.06785583,0.9974365,0.0,0.0,0.0,-0.1879601,0.7529202,0.6306998
638203559997401967,541569,43443,0.01130676,0.052948,0.9985199,0.0,0.0,0.0,-0.1879601,0.7529202,0.6306998
638203559997481966,541577,43444,0.01098633,0.03535461,0.9993134,0.0,0.0,0.0,-0.1840468,0.7568827,0.6271008
638203559997571971,541586,43445,0.00579834,0.03060913,0.9995117,0.01597595,0.03033447,0.9994049,-0.1804006,0.7607003,0.6235308
638203559997651971,541594,43446,0.01591492,0.0378418,0.9991455,0.02000427,0.02015686,0.999588,-0.1759728,0.764726,0.6198611
638203559997732007,541602,43446,0.00982666,0.02824402,0.9995422,0.0173645,0.02685547,0.9994812,-0.1759728,0.764726,0.6198611
638203559997812004,541610,43447,0.002044678,0.03356934,0.9994202,0.01794434,0.02912903,0.9994049,-0.1714465,0.7686001,0.6163278
638203559997892175,541618,43448,0.009918213,0.03497314,0.9993286,0.00390625,0.02516174,0.9996643,-0.1667766,0.7724215,0.6128219
