time(100ns),time_stamp(ms),frame,gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,forward.x,forward.y,forward.z
638203556960839530,237913,16102,0.1557312,0.12854,0.9793854,0.1764984,0.134201,0.9750977,-0.7488467,0.2791152,0.6011019
638203556960929533,237921,16103,0.1579742,0.117157,0.9804535,0.174942,0.1360931,0.9751129,-0.7488657,0.2794589,0.6009185
638203556961009537,237930,16104,0.1579895,0.1131744,0.9809265,0.1774292,0.130722,0.9754028,-0.749021,0.2796354,0.6006426
638203556961089529,237938,16104,0.1590271,0.1140442,0.9806519,0.1767426,0.1283722,0.9758453,-0.749021,0.2796354,0.6006426
638203556961189530,237948,16105,0.1568604,0.1058655,0.9819183,0.1747742,0.1320648,0.975708,-0.7491094,0.2799779,0.6003729
638203556961259531,237955,16106,0.157547,0.10466,0.9819336,0.1692657,0.1282349,0.9771881,-0.7492294,0.2801392,0.6001477
638203556961339534,237963,16106,0.1556091,0.102478,0.9824829,0.1685944,0.1263885,0.9775391,-0.7492294,0.2801392,0.6001477
638203556961429530,237972,16107,0.1535339,0.1013184,0.9829254,0.1682892,0.125061,0.9777679,-0.7492813,0.2802894,0.6000127
638203556961509529,237979,16108,0.1504517,0.09971619,0.9835663,0.1660309,0.1254272,0.9781036,-0.749469,0.2803244,0.5997621
638203556961589532,237988,16109,0.1509399,0.09657288,0.9838104,0.1637573,0.1257477,0.9784393,-0.74967,0.2804975,0.5994298
638203556961679534,237997,16110,0.151413,0.09350586,0.984024,0.1618347,0.1253815,0.9788055,-0.7498096,0.2805043,0.5992519
638203556961759533,238005,16110,0.1509399,0.09365845,0.9840851,0.1596069,0.1184845,0.9800262,-0.7498096,0.2805043,0.5992519
638203556961839531,238012,16111,0.1504669,0.09384155,0.9841461,0.1554871,0.1143799,0.9811859,-0.7500391,0.2802406,0.5990881
638203556961929536,238022,16112,0.1491852,0.09265137,0.9844513,0.1609497,0.1113892,0.9806519,-0.7504044,0.2801787,0.5986596
638203556962009530,238030,16113,0.1479034,0.09141541,0.9847565,0.1587677,0.1149597,0.9805908,-0.7508639,0.2799819,0.5981752
638203556962089530,238038,16113,0.1470642,0.09010315,0.9850006,0.1652222,0.1165619,0.9793396,-0.7508639,0.2799819,0.5981752
638203556962179781,238047,16114,0.146225,0.08883667,0.9852448,0.1560822,0.1107635,0.9815063,-0.7512141,0.2797481,0.5978448
638203556962259783,238055,16115,0.1466827,0.08879089,0.9851837,0.1581116,0.1112671,0.9811249,-0.751524,0.2793217,0.5976546
638203556962339785,238063,16115,0.1471558,0.08879089,0.9851074,0.1573029,0.111557,0.9812164,-0.751524,0.2793217,0.5976546
638203556962429782,238072,16116,0.1335144,0.0789032,0.9878845,0.1587219,0.108429,0.9813385,-0.7519593,0.2787806,0.5973597
638203556962509792,238080,16117,0.136673,0.08244324,0.9871674,0.1577606,0.1056519,0.9817963,-0.7523623,0.2781751,0.5971345
638203556962589782,238088,16118,0.1358643,0.0793457,0.9875336,0.1559143,0.1036224,0.9823151,-0.7528105,0.2775673,0.5968524
638203556962679786,238097,16119,0.1362,0.07884216,0.9875336,0.1538849,0.1017456,0.9828339,-0.7533328,0.2769767,0.5964676
638203556962759782,238105,16119,0.133667,0.07846069,0.9878998,0.1524658,0.09968567,0.9832611,-0.7533328,0.2769767,0.5964676
638203556962845306,238113,16120,0.1326294,0.07833862,0.9880524,0.1515961,0.09777832,0.9835815,-0.7539816,0.2761497,0.5960312
638203556962925305,238121,16121,0.1339264,0.07832336,0.9878845,0.1520233,0.09767151,0.9835358,-0.7544031,0.2752212,0.5959272
638203556963015308,238130,16122,0.1352081,0.07815552,0.9877167,0.1524658,0.09762573,0.9834595,-0.754934,0.2744886,0.5955927
638203556963095305,238138,16122,0.1338959,0.07496643,0.9881439,0.1520386,0.09753418,0.9835358,-0.754934,0.2744886,0.5955927
638203556963175304,238146,16123,0.1329651,0.07214355,0.9884796,0.1516113,0.09750366,0.9836121,-0.755141,0.2735349,0.5957691
638203556963265303,238155,16124,0.1329346,0.07194519,0.9884949,0.1517944,0.09640503,0.9836884,-0.7555218,0.2728008,0.5956228
638203556963345303,238163,16125,0.1329041,0.07176208,0.9885254,0.1519623,0.09527588,0.9837799,-0.7556881,0.2718712,0.5958368
638203556963425303,238171,16125,0.1327667,0.07165527,0.9885406,0.1518707,0.09516907,0.9837952,-0.7556881,0.2718712,0.5958368
638203556963515302,238180,16126,0.1326141,0.07196045,0.9885406,0.150116,0.09188843,0.984375,-0.7556891,0.2708881,0.5962831
638203556963595310,238188,16127,0.1325531,0.07254028,0.9885101,0.151123,0.09172058,0.9842377,-0.7554339,0.2701401,0.5969456
638203556963675306,238196,16128,0.1325073,0.07298279,0.9884796,0.1477814,0.09204102,0.984726,-0.7549116,0.2691632,0.5980465
638203556963765303,238205,16128,0.1408691,0.07450867,0.9872131,0.1485596,0.1003265,0.9837952,-0.7549116,0.2691632,0.5980465
638203556963845302,238213,16129,0.1400909,0.0790863,0.986969,0.1457977,0.0947876,0.9847565,-0.7537587,0.2685752,0.5997626
638203556963925302,238221,16130,0.1401978,0.07765198,0.9870605,0.1483917,0.09872437,0.9839783,-0.7525177,0.2679487,0.6015984
638203556964005304,238229,16130,0.1451721,0.07562256,0.986496,0.1473541,0.09378052,0.9846191,-0.7525177,0.2679487,0.6015984
638203556964095305,238238,16131,0.1457672,0.07658386,0.9863434,0.1513824,0.09564209,0.9838257,-0.7507497,0.2673412,0.6040725
638203556964175301,238246,16132,0.1459656,0.07929993,0.9860992,0.1507263,0.09274292,0.9842072,-0.7487589,0.2670067,0.6066858
638203556964255302,238254,16133,0.1753082,0.07659912,0.9815216,0.1756897,0.09906006,0.9794464,-0.7463403,0.2667208,0.6097837
638203556964345305,238263,16134,0.1964722,0.08013916,0.9772186,0.1984863,0.09112549,0.9758453,-0.7436184,0.2667729,0.6130773
638203556964425302,238271,16134,0.2132568,0.08322144,0.9734344,0.2094574,0.0919342,0.9734802,-0.7436184,0.2667729,0.6130773
638203556964505342,238279,16135,0.2050018,0.06736755,0.9764252,0.2101898,0.08784485,0.9736938,-0.7401509,0.2670095,0.6171568
638203556964595350,238288,16136,0.1974487,0.07325745,0.9775543,0.2048492,0.09199524,0.9744568,-0.7363591,0.2673524,0.6215289
638203556964675345,238296,16137,0.1914063,0.06803894,0.9791412,0.20401,0.09376526,0.9744568,-0.7322072,0.2680201,0.6261293
638203556964755347,238304,16137,0.188324,0.07052612,0.9795685,0.205658,0.0955658,0.973938,-0.7322072,0.2680201,0.6261293
638203556964845343,238313,16138,0.1951752,0.06942749,0.978302,0.2022095,0.09423828,0.9747925,-0.7277129,0.2688986,0.6309735
638203556964925344,238321,16139,0.1893616,0.07090759,0.9793396,0.2033844,0.09065247,0.974884,-0.7230709,0.2698065,0.6359033
638203556965005345,238329,16139,0.177887,0.072052,0.9813995,0.1977234,0.0901947,0.9760895,-0.7230709,0.2698065,0.6359033
638203556965095345,238338,16140,0.180481,0.07649231,0.9805908,0.1977081,0.08805847,0.9762878,-0.7183087,0.2705599,0.6409602
638203556965175344,238346,16141,0.1780548,0.07237244,0.9813538,0.1863098,0.08650208,0.9786682,-0.7131199,0.2712969,0.6464193
638203556965255348,238354,16142,0.1846313,0.06434631,0.9806976,0.1911926,0.09135437,0.9772797,-0.7073877,0.2719759,0.6524045
638203556965345388,238363,16143,0.1776428,0.07366943,0.9813232,0.1851196,0.08924866,0.9786377,-0.7016902,0.2723712,0.6583652
638203556965425381,238371,16143,0.175415,0.07038879,0.9819641,0.1859589,0.08558655,0.9788208,-0.7016902,0.2723712,0.6583652
638203556965505416,238379,16144,0.1701355,0.06871033,0.983017,0.1786346,0.08119202,0.980545,-0.6955347,0.2728921,0.6646514
638203556965595424,238388,16145,0.1680603,0.06600952,0.983551,0.1678772,0.07096863,0.9832458,-0.689433,0.2731438,0.670876
638203556965675420,238396,16146,0.1645203,0.05926514,0.9845886,0.162674,0.07966614,0.9834442,-0.6829088,0.273392,0.6774159
638203556965755416,238404,16146,0.1579285,0.06106567,0.9855499,0.1608734,0.07655334,0.9839935,-0.6829088,0.273392,0.6774159
638203556965845419,238413,16147,0.1558533,0.05500793,0.9862366,0.158432,0.08709717,0.9835052,-0.6763541,0.2733842,0.6839637
638203556965925411,238421,16148,0.1516571,0.06163025,0.986496,0.1574097,0.07041931,0.9850159,-0.6693416,0.2732442,0.6908831
638203556966005419,238429,16149,0.1399689,0.05584717,0.9885712,0.1548462,0.0735321,0.9851837,-0.6617807,0.2725928,0.6983835
638203556966095418,238438,16149,0.1362305,0.05725098,0.9890137,0.1529999,0.07980347,0.9849854,-0.6617807,0.2725928,0.6983835
638203556966175416,238446,16150,0.1382599,0.05438232,0.9888916,0.1413727,0.07901001,0.9867859,-0.6541629,0.2718674,0.7058039
638203556966255416,238454,16151,0.1330414,0.05233765,0.9897156,0.137146,0.08192444,0.9871521,-0.6464693,0.2710421,0.7131715
638203556966345417,238463,16152,0.1247559,0.05455017,0.9906769,0.1324921,0.07489014,0.9883423,-0.6386266,0.2705493,0.7203883
638203556966425420,238471,16152,0.1188049,0.0556488,0.9913483,0.1294708,0.07385254,0.9888153,-0.6386266,0.2705493,0.7203883
638203556966510599,238480,16153,0.1162262,0.05976868,0.9914093,0.110672,0.08279419,0.990387,-0.6309969,0.270202,0.7272096
638203556966590596,238488,16154,0.1077881,0.06063843,0.9923096,0.09951782,0.06816101,0.992691,-0.6234722,0.2700264,0.7337359
638203556966690596,238498,16155,0.1001892,0.05819702,0.9932556,0.1056671,0.07008362,0.9919281,-0.61585,0.2694654,0.7403494
638203556966760595,238505,16155,0.08880615,0.06033325,0.9942169,0.09484863,0.06225586,0.9935303,-0.61585,0.2694654,0.7403494
638203556966850596,238514,16156,0.08432007,0.05700684,0.9947968,0.09565735,0.06787109,0.9930878,-0.6084424,0.268575,0.74677
638203556966930596,238522,16157,0.079422,0.05155945,0.9954987,0.09114075,0.05754089,0.9941711,-0.6011409,0.2672583,0.7531286
638203556967010595,238530,16158,0.06987,0.05151367,0.9962158,0.08294678,0.0627594,0.9945679,-0.5940604,0.265597,0.7593092
638203556967090595,238538,16158,0.06648254,0.05340576,0.9963531,0.07809448,0.06286621,0.9949493,-0.5940604,0.265597,0.7593092
638203556967180634,238547,16159,0.06524658,0.04545593,0.9968262,0.0688324,0.06843567,0.9952698,-0.5871745,0.2637441,0.7652876
638203556967260638,238555,16160,0.05363464,0.05046082,0.9972839,0.05651855,0.07272339,0.9957428,-0.5806265,0.2621933,0.7707968
638203556967340641,238563,16161,0.04737854,0.0486908,0.9976807,0.05529785,0.07098389,0.9959412,-0.5739424,0.2609129,0.7762182
638203556967430634,238572,16161,0.06222534,0.03808594,0.9973297,0.059021,0.06735229,0.9959717,-0.5739424,0.2609129,0.7762182
638203556967510636,238580,16162,0.07131958,0.02574158,0.9971161,0.08679199,0.04144287,0.9953613,-0.5676633,0.2593425,0.781345
638203556967590635,238588,16163,0.06112671,0.02352905,0.9978485,0.07493591,0.03424072,0.9965973,-0.5613427,0.2577031,0.7864372
638203556967680639,238597,16164,0.05105591,0.01023865,0.998642,0.05903625,0.02886963,0.9978333,-0.5551264,0.2557281,0.7914783
638203556967760637,238605,16164,0.04072571,0.01145935,0.9990997,0.051651,0.03091431,0.9981842,-0.5551264,0.2557281,0.7914783
638203556967840637,238613,16165,0.03952026,0.01683044,0.9990692,0.0500946,0.0145874,0.9986267,-0.5490749,0.2538719,0.7962825
638203556967930636,238622,16166,0.03605652,0.01164246,0.9992676,0.0471344,0.02217102,0.9986267,-0.5434052,0.2518257,0.8008087
638203556968020638,238631,16167,0.03161621,0.008087158,0.9994659,0.03744507,0.02053833,0.9990845,-0.5378169,0.2504779,0.8049931
638203556968090635,238638,16167,0.02964783,0.01210022,0.9994812,0.04034424,0.01826477,0.9990082,-0.5378169,0.2504779,0.8049931
638203556968180673,238647,16168,0.03343201,0.00680542,0.9994049,0.02201843,0.02464294,0.9994507,-0.5323865,0.2489538,0.8090652
638203556968260680,238655,16169,0.02796936,0.007537842,0.9995728,0.02072144,0.02955627,0.9993439,-0.5272027,0.247158,0.8130008
638203556968340677,238663,16170,0.01942444,0.009643555,0.9997559,0.01345825,0.0226593,0.999649,-0.522375,0.2454546,0.816625
638203556968430673,238672,16170,0.01748657,0.009628296,0.9997864,0.01235962,0.02354431,0.9996338,-0.522375,0.2454546,0.816625
638203556968510673,238680,16171,0.01243591,0.004165649,0.9999084,0.004348755,0.02114868,0.9997559,-0.5176457,0.2427788,0.8204275
638203556968590673,238688,16172,0.01441956,0.007446289,0.9998627,0.00227356,0.01702881,0.9998474,-0.5131511,0.2403026,0.8239725
638203556968680675,238697,16173,0.01277161,0.001251221,0.9999084,-0.005493164,0.02104187,0.9997559,-0.5086835,0.2377221,0.8274837
638203556968760673,238705,16173,0.004745483,0.004119873,0.9999695,-0.003479004,0.01844788,0.9998169,-0.5086835,0.2377221,0.8274837
638203556968860678,238715,16174,0.008178711,0.004013062,0.9999542,-0.009567261,0.01924133,0.9997559,-0.504331,0.2347715,0.8309829
638203556968970677,238726,16174,0.0078125,0.007858276,0.9999237,-0.01586914,0.02090454,0.999649,-0.504331,0.2347715,0.8309829
638203556969040674,238733,16176,0.001983643,0.01081848,0.999939,-0.02241516,0.02244568,0.9994812,-0.4953697,0.2287588,0.8380205
638203556969100682,238739,16176,-0.001480103,0.01248169,0.9999084,-0.01882935,0.02284241,0.9995575,-0.4953697,0.2287588,0.8380205
638203556969180714,238747,16177,-0.01467896,0.01467896,0.9997711,-0.02166748,0.02061462,0.9995422,-0.4911701,0.2259225,0.8412556
638203556969260715,238755,16178,-0.01437378,0.01861572,0.9997101,-0.02377319,0.02554321,0.9993896,-0.4872536,0.2229776,0.8443133
638203556969340718,238763,16179,-0.01242065,0.008407593,0.9998779,-0.03108215,0.02944946,0.9990692,-0.483632,0.2193595,0.8473378
638203556969430715,238772,16179,-0.01675415,0.009902954,0.9998016,-0.0284729,0.02616882,0.9992371,-0.483632,0.2193595,0.8473378
638203556969510720,238780,16180,-0.01933289,0.01353455,0.9997101,-0.02824402,0.02474976,0.9992828,-0.480049,0.2156312,0.8503271
638203556969590715,238788,16181,-0.0209198,0.006057739,0.9997559,-0.0332489,0.02706909,0.9990692,-0.4763654,0.2114927,0.8534324
638203556969670717,238796,16182,-0.02423096,0.0103302,0.999649,-0.02841187,0.03120422,0.9990997,-0.4728431,0.2073199,0.8564098
638203556969760714,238805,16182,-0.02650452,0.0136261,0.9995422,-0.03146362,0.03010559,0.9990387,-0.4728431,0.2073199,0.8564098
638203556969840714,238813,16183,-0.02586365,0.01272583,0.9995728,-0.03440857,0.02815247,0.9990082,-0.4694599,0.2030586,0.8592873
638203556969920714,238821,16184,-0.02565002,0.02044678,0.9994507,-0.03898621,0.03353882,0.9986725,-0.4663001,0.1982374,0.8621289
638203556970010716,238830,16185,-0.02947998,0.01702881,0.9994202,-0.0388031,0.03100586,0.998764,-0.4633193,0.1935078,0.8648064
638203556970090719,238838,16185,-0.03793335,0.02124023,0.999054,-0.03926086,0.03941345,0.9984436,-0.4633193,0.1935078,0.8648064
638203556970180714,238847,16186,-0.03660583,0.01783752,0.9991608,-0.04417419,0.03237915,0.9984894,-0.4604692,0.1883497,0.8674632
638203556970260714,238855,16187,-0.03710938,0.02670288,0.9989471,-0.04048157,0.03367615,0.9986115,-0.4578681,0.182899,0.8700027
638203556970340717,238863,16188,-0.03700256,0.02632141,0.9989624,-0.04432678,0.0370636,0.9983215,-0.4551452,0.176903,0.8726673
638203556970420714,238871,16188,-0.03689575,0.02590942,0.9989777,-0.04820251,0.04025269,0.9980164,-0.4551452,0.176903,0.8726673
638203556970510713,238880,16189,-0.03929138,0.0269928,0.9988556,-0.04768372,0.0365448,0.9981842,-0.4527839,0.1709337,0.8750819
638203556970590718,238888,16190,-0.04170227,0.02806091,0.9987335,-0.04899597,0.04911804,0.9975891,-0.4499443,0.1652824,0.8776286
638203556970670719,238896,16191,-0.04376221,0.02389526,0.9987488,-0.0504303,0.04820251,0.9975586,-0.4473022,0.1598626,0.87998
638203556970760714,238905,16191,-0.05448914,0.03067017,0.9980316,-0.05490112,0.04873657,0.9972992,-0.4473022,0.1598626,0.87998
638203556970840716,238913,16192,-0.05368042,0.03633118,0.9978943,-0.05509949,0.05380249,0.9970245,-0.445003,0.154815,0.8820457
638203556970920714,238921,16193,-0.05921936,0.04177856,0.9973602,-0.06129456,0.05046082,0.9968414,-0.442912,0.1498909,0.8839467
638203556971010714,238930,16194,-0.05870056,0.04272461,0.997345,-0.06321716,0.05433655,0.9965057,-0.4412213,0.1453102,0.8855556
638203556971090713,238938,16194,-0.05776978,0.05278015,0.9969177,-0.06481934,0.05427551,0.9964142,-0.4412213,0.1453102,0.8855556
638203556971180749,238947,16195,-0.05856323,0.05274963,0.9968872,-0.06489563,0.05415344,0.9964142,-0.4396534,0.1408938,0.8870478
638203556971260751,238955,16196,-0.06033325,0.05714417,0.9965363,-0.06497192,0.05407715,0.9964142,-0.4380295,0.1364312,0.8885475
638203556971340749,238963,16197,-0.06167603,0.05841064,0.9963837,-0.0657196,0.0546875,0.9963226,-0.4365412,0.1323541,0.8898956
638203556971420748,238971,16197,-0.06433105,0.05989075,0.9961243,-0.06645203,0.05529785,0.9962463,-0.4365412,0.1323541,0.8898956
638203556971510748,238980,16198,-0.0605011,0.06547546,0.9960022,-0.06694031,0.05729675,0.996109,-0.4352462,0.1285717,0.8910837
638203556971590750,238988,16199,-0.06034851,0.0622406,0.9962311,-0.06741333,0.05926514,0.9959564,-0.4336813,0.1251769,0.8923292
638203556971670750,238996,16200,-0.06254578,0.06230164,0.9960938,-0.06697083,0.06304932,0.9957581,-0.4323216,0.1215483,0.8934898
638203556971770749,239006,16200,-0.06474304,0.06236267,0.9959412,-0.06669617,0.06668091,0.9955292,-0.4323216,0.1215483,0.8934898
638203556971840750,239013,16201,-0.06556702,0.06434631,0.9957581,-0.06634521,0.06967163,0.9953461,-0.4311526,0.1179244,0.8945397
638203556971920750,239021,16202,-0.06573486,0.06658936,0.9956055,-0.06669617,0.07237244,0.9951324,-0.4298763,0.1140499,0.8956556
638203556972010750,239030,16203,-0.06535339,0.0675354,0.9955597,-0.06672668,0.07220459,0.9951477,-0.4286566,0.110205,0.8967209
638203556972090748,239038,16203,-0.065979,0.06854248,0.9954529,-0.06674194,0.07173157,0.9951782,-0.4286566,0.110205,0.8967209
638203556972170786,239046,16204,-0.06542969,0.06719971,0.9955902,-0.06700134,0.07171631,0.995163,-0.4272267,0.1060962,0.8978981
638203556972260785,239055,16205,-0.06492615,0.06802368,0.9955597,-0.06706238,0.07167053,0.995163,-0.425845,0.1018309,0.8990476
638203556972340786,239063,16206,-0.06497192,0.06791687,0.9955597,-0.06700134,0.07394409,0.9949951,-0.4245959,0.09749788,0.9001181
638203556972420784,239071,16206,-0.06523132,0.0677948,0.9955597,-0.0670166,0.07591248,0.9948578,-0.4245959,0.09749788,0.9001181
638203556972510790,239080,16207,-0.06552124,0.06768799,0.9955444,-0.06706238,0.07574463,0.9948578,-0.4230309,0.09269626,0.9013613
638203556972590785,239088,16208,-0.06582642,0.06759644,0.9955292,-0.06707764,0.07678223,0.9947815,-0.4213301,0.0877912,0.9026482
638203556972670786,239096,16209,-0.0657196,0.06794739,0.9955139,-0.0680542,0.07603455,0.9947662,-0.4196112,0.08262014,0.903936
638203556972760783,239105,16209,-0.0617218,0.07020569,0.9956055,-0.0687561,0.07609558,0.9947205,-0.4196112,0.08262014,0.903936
638203556972840788,239113,16210,-0.06625366,0.06462097,0.995697,-0.06208801,0.07705688,0.9950867,-0.4177758,0.07714482,0.905269
638203556972920790,239121,16211,-0.06187439,0.07002258,0.9956207,-0.06347656,0.08251953,0.9945526,-0.4155854,0.07154113,0.9067363
638203556973010788,239130,16212,-0.06373596,0.07093811,0.9954376,-0.06477356,0.08317566,0.9944153,-0.4133827,0.06594147,0.9081666
638203556973090787,239138,16212,-0.06166077,0.07032776,0.9956055,-0.06517029,0.08590698,0.9941559,-0.4133827,0.06594147,0.9081666
638203556973170823,239146,16213,-0.07017517,0.07267761,0.994873,-0.07028198,0.0869751,0.9937134,-0.4110842,0.06030861,0.9096003
638203556973260823,239155,16214,-0.08503723,0.06776428,0.9940643,-0.09364319,0.07261658,0.9929504,-0.4089024,0.05480453,0.910931
638203556973340823,239163,16215,-0.09381104,0.06973267,0.9931335,-0.09410095,0.05969238,0.9937592,-0.4064927,0.04971858,0.9123002
638203556973420820,239171,16215,-0.08721924,0.07327271,0.9934845,-0.08840942,0.05949402,0.9942932,-0.4064927,0.04971858,0.9123002
638203556973510821,239180,16216,-0.08624268,0.06983948,0.9938202,-0.09628296,0.06260681,0.9933777,-0.4041658,0.04482149,0.9135869
638203556973590822,239188,16217,-0.08651733,0.06980896,0.9937897,-0.09275818,0.0629425,0.9936829,-0.40161,0.04006476,0.914934
638203556973670823,239196,16218,-0.0925293,0.06758118,0.9934082,-0.1000519,0.06112671,0.9930878,-0.3991284,0.03578098,0.9161966
638203556973760820,239205,16218,-0.09115601,0.06919861,0.9934235,-0.09457397,0.06544495,0.9933624,-0.3991284,0.03578098,0.9161966
638203556973840821,239213,16219,-0.09106445,0.07633972,0.9929047,-0.09461975,0.07008362,0.993042,-0.3967957,0.03155729,0.9173644
638203556973920822,239221,16220,-0.0933075,0.07574463,0.9927368,-0.09455872,0.07151794,0.9929352,-0.3943792,0.02748835,0.9185366
638203556974010824,239230,16221,-0.09306335,0.07513428,0.9928131,-0.09439087,0.07040405,0.9930267,-0.3919974,0.02363923,0.9196625
638203556974090821,239238,16221,-0.09411621,0.07524109,0.9927063,-0.09399414,0.07119751,0.9930115,-0.3919974,0.02363923,0.9196625
638203556974170861,239246,16222,-0.09515381,0.07539368,0.9925995,-0.09397888,0.072052,0.9929504,-0.3893472,0.01947991,0.920885
638203556974260860,239255,16223,-0.09527588,0.07679749,0.9924774,-0.09431458,0.0723877,0.9929047,-0.3869756,0.01548897,0.9219599
638203556974340861,239263,16224,-0.09539795,0.07875061,0.9923096,-0.09458923,0.07284546,0.9928436,-0.3844502,0.01131991,0.9230763
638203556974420860,239271,16224,-0.09512329,0.0786438,0.9923401,-0.09454346,0.07392883,0.9927673,-0.3844502,0.01131991,0.9230763
638203556974510860,239280,16225,-0.09484863,0.07855225,0.9923859,-0.09457397,0.07487488,0.992691,-0.3818218,0.007581713,0.9242049
638203556974590862,239288,16226,-0.09550476,0.07865906,0.9923096,-0.09446716,0.07458496,0.9927216,-0.3791325,0.003830523,0.9253345
638203556974680860,239297,16227,-0.09611511,0.07881165,0.9922333,-0.09437561,0.07427979,0.9927521,-0.376351,0.0001400425,0.9264771
638203556974760860,239305,16227,-0.09803772,0.07861328,0.9920654,-0.09429932,0.07463074,0.9927368,-0.376351,0.0001400425,0.9264771
638203556974840859,239313,16228,-0.09996033,0.07867432,0.9918671,-0.09423828,0.07493591,0.9927216,-0.3740309,-0.003340922,0.9274102
638203556974930863,239322,16229,-0.1001587,0.07963562,0.9917755,-0.09417725,0.07946777,0.9923706,-0.371495,-0.00706682,0.928408
638203556975010865,239330,16230,-0.1003571,0.08061218,0.9916687,-0.09391785,0.07792664,0.9925232,-0.3692237,-0.01077613,0.9292781
638203556975090860,239338,16230,-0.1005096,0.0811615,0.9916077,-0.09382629,0.07859802,0.9924774,-0.3692237,-0.01077613,0.9292781
638203556975170899,239346,16231,-0.1019897,0.08103943,0.9914703,-0.09339905,0.08666992,0.9918365,-0.3665986,-0.01441991,0.9302675
638203556975260901,239355,16232,-0.102417,0.0819397,0.9913483,-0.09234619,0.08604431,0.9919891,-0.3642791,-0.01772945,0.9311211
638203556975340906,239363,16233,-0.1035614,0.08348083,0.9911041,-0.09100342,0.08581543,0.9921417,-0.3617519,-0.02095062,0.932039
638203556975420898,239371,16233,-0.1029968,0.08157349,0.9913177,-0.09420776,0.0899353,0.9914703,-0.3617519,-0.02095062,0.932039
638203556975510900,239380,16234,-0.1044159,0.08209229,0.9911346,-0.09370422,0.09014893,0.9915009,-0.3594289,-0.0240959,0.9328613
638203556975590900,239388,16235,-0.1035767,0.08158875,0.9912567,-0.09321594,0.09083557,0.9914856,-0.3568829,-0.02691105,0.9337614
638203556975670902,239396,16236,-0.1035461,0.07981873,0.9914093,-0.09288025,0.0901947,0.9915771,-0.3544063,-0.02994061,0.9346121
638203556975770900,239406,16236,-0.1036835,0.08332825,0.9911041,-0.09236145,0.08984375,0.9916534,-0.3544063,-0.02994061,0.9346121
638203556975840899,239413,16237,-0.1056519,0.08534241,0.9907227,-0.09246826,0.08935547,0.991684,-0.3521608,-0.03299165,0.9353579
638203556975930898,239422,16238,-0.1056213,0.08354187,0.9908752,-0.09263611,0.08946228,0.9916687,-0.3496505,-0.03636404,0.9361742
638203556976010900,239430,16239,-0.1056213,0.08486938,0.9907684,-0.0929718,0.09013367,0.9915771,-0.3470912,-0.03961562,0.9369943
638203556976090898,239438,16239,-0.1056061,0.08486938,0.9907684,-0.09336853,0.08927917,0.9916077,-0.3470912,-0.03961562,0.9369943
638203556976170934,239446,16240,-0.1077118,0.08604431,0.990448,-0.0941925,0.09033203,0.9914398,-0.3445257,-0.0426236,0.9378088
638203556976260934,239455,16241,-0.1085358,0.08576965,0.9903717,-0.09500122,0.09190369,0.9912109,-0.3417536,-0.0456671,0.9386794
638203556976340938,239463,16242,-0.1087189,0.08566284,0.9903717,-0.09516907,0.09338379,0.9910583,-0.3391715,-0.04868181,0.9394641
638203556976420934,239471,16242,-0.1094818,0.08679199,0.9901886,-0.09588623,0.09373474,0.9909668,-0.3391715,-0.04868181,0.9394641
638203556976510934,239480,16243,-0.1094818,0.08666992,0.9901886,-0.09623718,0.0942688,0.9908752,-0.3364629,-0.05137724,0.9402941
638203556976590936,239488,16244,-0.1094971,0.08682251,0.9901733,-0.09695435,0.09544373,0.9906921,-0.3336556,-0.05410971,0.9411408
638203556976670940,239496,16245,-0.1112823,0.08753967,0.9899139,-0.0970459,0.09744263,0.9904938,-0.3311839,-0.05685313,0.9418519
638203556976760933,239505,16245,-0.1114349,0.08753967,0.9898987,-0.09738159,0.09703064,0.9904938,-0.3311839,-0.05685313,0.9418519
638203556976840935,239513,16246,-0.1115875,0.08769226,0.9898682,-0.09779358,0.09677124,0.9904785,-0.3284708,-0.05984537,0.9426163
638203556976920936,239521,16247,-0.1059875,0.0790863,0.9912109,-0.09233093,0.08877563,0.9917603,-0.3258308,-0.0629064,0.943333
638203556977010938,239530,16248,-0.09162903,0.07893372,0.9926453,-0.08769226,0.07290649,0.9934692,-0.3232792,-0.0658916,0.9440068
638203556977091042,239538,16248,-0.08526611,0.06913757,0.9939423,-0.08267212,0.0655365,0.9944153,-0.3232792,-0.0658916,0.9440068
638203556977170972,239546,16249,-0.09051514,0.06452942,0.9937897,-0.08705139,0.0499115,0.9949493,-0.320769,-0.06895502,0.9446441
638203556977260972,239555,16250,-0.08512878,0.06259155,0.9944,-0.09135437,0.04911804,0.9945984,-0.3184257,-0.0720709,0.9452041
638203556977340973,239563,16251,-0.08827209,0.06059265,0.9942474,-0.0900116,0.04925537,0.9947205,-0.3159633,-0.07526959,0.945781
638203556977420968,239571,16251,-0.08503723,0.06333923,0.9943542,-0.08976746,0.04946899,0.9947205,-0.3159633,-0.07526959,0.945781
638203556977510968,239580,16252,-0.08601379,0.063797,0.9942474,-0.08950806,0.05012512,0.9947205,-0.3137567,-0.07827821,0.9462712
638203556977590972,239588,16253,-0.08572388,0.06277466,0.9943237,-0.08944702,0.05007935,0.9947205,-0.3114895,-0.08123296,0.9467711
